"idCommande","dateCommande","statut","idClient"
"12349","2020-05-28","en cours","AA34D97eED84e11"
"12350","2020-06-13","livrée","5F73Ac62604AE3e"
"12351","2022-02-14","en cours","5F73Ac62604AE3e"
"12352","2020-09-16","annulée","5F73Ac62604AE3e"
"12353","2022-06-23","annulée","bF36385859DffCd"
"12354","2020-06-25","livrée","bF36385859DffCd"
"12355","2020-06-12","payée","bF36385859DffCd"
"12356","2020-08-06","en cours","bF36385859DffCd"
"12357","2021-11-24","en cours","bF36385859DffCd"
"12358","2021-10-20","en cours","14eE81A32FeDda6"
"12359","2021-01-16","annulée","14eE81A32FeDda6"
"12360","2022-03-08","annulée","14eE81A32FeDda6"
"12361","2020-03-19","payée","14eE81A32FeDda6"
"12362","2022-05-04","payée","14eE81A32FeDda6"
"12363","2020-05-27","livrée","FCA3Ca226cd7f8f"
"12364","2022-07-08","payée","FCA3Ca226cd7f8f"
"12365","2022-08-05","livrée","FCA3Ca226cd7f8f"
"12366","2021-11-10","annulée","3bf8E7668ca7dA0"
"12367","2021-02-25","en cours","3bf8E7668ca7dA0"
"12368","2021-04-08","payée","0CB5Faa5c62c0eF"
"12369","2020-01-23","livrée","0CB5Faa5c62c0eF"
"12370","2021-10-31","livrée","0CB5Faa5c62c0eF"
"12371","2021-01-04","annulée","9C7dd4CdCAf49Da"
"12372","2021-05-15","annulée","9C7dd4CdCAf49Da"
"12373","2020-08-17","livrée","9C7dd4CdCAf49Da"
"12374","2021-03-02","payée","9C7dd4CdCAf49Da"
"12375","2022-01-17","en cours","bFFEf96B2bD6CC3"
"12376","2022-03-18","livrée","bFFEf96B2bD6CC3"
"12377","2021-07-28","annulée","bFFEf96B2bD6CC3"
"12378","2022-04-24","payée","bFFEf96B2bD6CC3"
"12379","2022-07-23","en cours","bFFEf96B2bD6CC3"
"12380","2022-06-23","payée","Dbe8da7b44e3d81"
"12381","2021-09-26","payée","Dbe8da7b44e3d81"
"12382","2021-06-07","annulée","Dbe8da7b44e3d81"
"12383","2022-05-31","annulée","EA9bCf7F5fB6CeE"
"12384","2021-05-14","annulée","EA9bCf7F5fB6CeE"
"12385","2020-02-28","annulée","EA9bCf7F5fB6CeE"
"12386","2021-12-30","livrée","EA9bCf7F5fB6CeE"
"12387","2022-07-15","en cours","6E4fecC59a6ce7C"
"12388","2020-11-25","en cours","6E4fecC59a6ce7C"
"12389","2022-01-15","annulée","6E4fecC59a6ce7C"
"12390","2020-10-21","payée","6E4fecC59a6ce7C"
"12391","2021-10-27","annulée","6E4fecC59a6ce7C"
"12392","2020-06-05","payée","7379fF3337840b0"
"12393","2021-03-12","payée","7379fF3337840b0"
"12394","2022-03-16","annulée","7379fF3337840b0"
"12395","2021-05-23","payée","7379fF3337840b0"
"12396","2021-10-08","en cours","7379fF3337840b0"
"12397","2022-08-06","livrée","62f1D2AcD0d4800"
"12398","2020-01-23","payée","62f1D2AcD0d4800"
"12399","2020-01-01","livrée","cD3ddfd0b5DAf00"
"12400","2020-07-02","livrée","cD3ddfd0b5DAf00"
"12401","2021-09-13","annulée","E3f5495Bf0006ca"
"12402","2020-07-06","annulée","E3f5495Bf0006ca"
"12403","2020-08-21","annulée","E3f5495Bf0006ca"
"12404","2020-06-26","annulée","E3f5495Bf0006ca"
"12405","2021-02-13","livrée","cEeEb86a9BBA875"
"12406","2021-12-09","payée","cEeEb86a9BBA875"
"12407","2021-09-06","livrée","B5f8fC31cBccFad"
"12408","2020-02-26","payée","8A48BCd88ce93bB"
"12409","2022-07-14","annulée","7a6CF2723E2eaEe"
"12410","2022-05-28","annulée","7a6CF2723E2eaEe"
"12411","2020-10-25","payée","7a6CF2723E2eaEe"
"12412","2021-04-10","annulée","7a6CF2723E2eaEe"
"12413","2020-06-20","livrée","95E1C52b444dbd8"
"12414","2020-01-30","payée","07a17351Fc54Cad"
"12415","2022-03-06","en cours","07a17351Fc54Cad"
"12416","2020-10-31","payée","07a17351Fc54Cad"
"12417","2021-01-23","annulée","ae67Bbc39C91eD3"
"12418","2022-01-07","payée","ae67Bbc39C91eD3"
"12419","2021-01-25","livrée","ae67Bbc39C91eD3"
"12420","2021-01-17","payée","ae67Bbc39C91eD3"
"12421","2020-09-01","livrée","ae67Bbc39C91eD3"
"12422","2022-01-26","livrée","46F30cbacB4BeB9"
"12423","2020-01-31","en cours","46F30cbacB4BeB9"
"12424","2022-01-10","payée","46F30cbacB4BeB9"
"12425","2021-07-26","annulée","46F30cbacB4BeB9"
"12426","2020-03-12","en cours","46F30cbacB4BeB9"
"12427","2021-11-12","annulée","d8C980551b83AF2"
"12428","2021-04-19","livrée","d8C980551b83AF2"
"12429","2021-10-29","annulée","d8C980551b83AF2"
"12430","2021-01-31","livrée","d8C980551b83AF2"
"12431","2021-05-21","en cours","d8C980551b83AF2"
"12432","2022-03-21","payée","EDc26f4F6dCBAAf"
"12433","2020-08-07","en cours","4E6dF6E1f57cEc2"
"12434","2021-04-11","payée","4E6dF6E1f57cEc2"
"12435","2021-10-05","livrée","4E6dF6E1f57cEc2"
"12436","2021-06-03","livrée","4E6dF6E1f57cEc2"
"12437","2021-03-21","livrée","5b571A44B7DF704"
"12438","2022-01-01","payée","5b571A44B7DF704"
"12439","2020-07-12","livrée","b3c1AD4ec5c5Ed2"
"12440","2021-05-26","en cours","b3c1AD4ec5c5Ed2"
"12441","2021-10-11","annulée","b3c1AD4ec5c5Ed2"
"12442","2020-02-08","en cours","35f5116DFDf03Bc"
"12443","2020-11-17","annulée","35f5116DFDf03Bc"
"12444","2022-02-25","payée","35f5116DFDf03Bc"
"12445","2022-07-12","en cours","7DCAF7B55ec7D92"
"12446","2021-08-28","annulée","7DCAF7B55ec7D92"
"12447","2022-04-28","annulée","7DCAF7B55ec7D92"
"12448","2022-01-24","livrée","7DCAF7B55ec7D92"
"12449","2020-04-24","livrée","7DCAF7B55ec7D92"
"12450","2020-07-03","payée","A52Fe7723DddbFc"
"12451","2020-12-23","livrée","A52Fe7723DddbFc"
"12452","2020-03-26","livrée","A52Fe7723DddbFc"
"12453","2022-03-04","annulée","DCfFc9b4c4A0c1B"
"12454","2021-09-01","payée","DCfFc9b4c4A0c1B"
"12455","2021-10-16","livrée","DCfFc9b4c4A0c1B"
"12456","2021-04-30","en cours","Cc538D4cbf2E13e"
"12457","2021-05-06","payée","Cc538D4cbf2E13e"
"12458","2021-02-06","payée","Cc538D4cbf2E13e"
"12459","2022-07-15","livrée","Cc538D4cbf2E13e"
"12460","2022-07-20","annulée","241cc1DF57dDCCF"
"12461","2022-01-12","livrée","241cc1DF57dDCCF"
"12462","2020-06-17","livrée","aa4BED4fcBE9b99"
"12463","2021-03-20","livrée","aa4BED4fcBE9b99"
"12464","2020-05-23","annulée","aa4BED4fcBE9b99"
"12465","2021-04-26","livrée","aa4BED4fcBE9b99"
"12466","2022-08-26","livrée","aa4BED4fcBE9b99"
"12467","2021-12-14","livrée","45B0Cd0c1DcB6B8"
"12468","2021-06-23","en cours","dD8526ffFfc6c7f"
"12469","2020-01-13","annulée","dD8526ffFfc6c7f"
"12470","2020-06-25","en cours","dD8526ffFfc6c7f"
"12471","2021-10-15","livrée","AD35ed5C568bc06"
"12472","2022-01-29","payée","AD35ed5C568bc06"
"12473","2020-05-18","annulée","AD35ed5C568bc06"
"12474","2021-12-08","livrée","AD35ed5C568bc06"
"12475","2020-12-11","payée","AD35ed5C568bc06"
"12476","2022-07-14","livrée","e263Dd9AfBbbc9D"
"12477","2022-05-19","payée","e263Dd9AfBbbc9D"
"12478","2020-04-02","en cours","Fb6Ab179BCCCDc5"
"12479","2021-09-16","annulée","Fb6Ab179BCCCDc5"
"12480","2020-07-06","payée","7aF29c3BF004bbf"
"12481","2020-03-06","en cours","0B3d09cBB6d1AD7"
"12482","2021-03-05","annulée","0B3d09cBB6d1AD7"
"12483","2021-08-23","payée","0B3d09cBB6d1AD7"
"12484","2022-08-18","livrée","0B3d09cBB6d1AD7"
"12485","2021-10-05","annulée","0B3d09cBB6d1AD7"
"12486","2021-07-08","en cours","Ba50df51Fb4b65d"
"12487","2020-11-19","livrée","3610Fd09772Bc52"
"12488","2021-04-25","payée","3610Fd09772Bc52"
"12489","2021-11-20","annulée","3610Fd09772Bc52"
"12490","2021-09-23","en cours","ff3F38eabdd1199"
"12491","2020-09-13","en cours","ff3F38eabdd1199"
"12492","2022-06-05","payée","ff3F38eabdd1199"
"12493","2021-09-19","en cours","ff3F38eabdd1199"
"12494","2021-11-30","annulée","40D4BBC77A623fa"
"12495","2021-05-23","annulée","40D4BBC77A623fa"
"12496","2022-04-08","payée","40D4BBC77A623fa"
"12497","2021-01-09","en cours","40D4BBC77A623fa"
"12498","2021-10-08","payée","e1B7420BDeeEE1E"
"12499","2022-08-06","livrée","C5bDAf0aDe0eF12"
"12500","2021-06-09","livrée","C5bDAf0aDe0eF12"
"12501","2020-05-09","en cours","C5bDAf0aDe0eF12"
"12502","2020-01-11","payée","C5bDAf0aDe0eF12"
"12503","2021-02-06","livrée","dBbf64aa4025CEa"
"12504","2020-04-21","annulée","dBbf64aa4025CEa"
"12505","2020-09-19","annulée","dBbf64aa4025CEa"
"12506","2022-05-21","en cours","3f5EA48D4Fcfe9C"
"12507","2021-02-09","payée","3f5EA48D4Fcfe9C"
"12508","2020-07-29","payée","3f5EA48D4Fcfe9C"
"12509","2020-05-15","livrée","4b4D0Febaeb2EAc"
"12510","2021-08-08","livrée","065Bb3cBDA9521C"
"12511","2022-03-21","livrée","065Bb3cBDA9521C"
"12512","2020-05-19","livrée","065Bb3cBDA9521C"
"12513","2022-06-23","en cours","065Bb3cBDA9521C"
"12514","2020-06-29","payée","Fde5fef426bFd0b"
"12515","2021-10-20","en cours","Fde5fef426bFd0b"
"12516","2020-07-11","livrée","Fde5fef426bFd0b"
"12517","2021-05-22","livrée","F6bFdEB1a5e0DAa"
"12518","2021-01-21","annulée","E2FbD21A0F3eeDe"
"12519","2021-08-02","annulée","E2FbD21A0F3eeDe"
"12520","2021-06-28","payée","9EC7AB7AAC4Fdec"
"12521","2022-03-14","payée","9EC7AB7AAC4Fdec"
"12522","2022-08-06","livrée","31BEdEFA9bCFA6f"
"12523","2020-05-30","payée","31BEdEFA9bCFA6f"
"12524","2020-02-17","annulée","31BEdEFA9bCFA6f"
"12525","2020-05-25","annulée","31BEdEFA9bCFA6f"
"12526","2022-03-29","livrée","CfBaaa7aBA9f962"
"12527","2021-11-24","en cours","CfBaaa7aBA9f962"
"12528","2021-10-19","annulée","CfBaaa7aBA9f962"
"12529","2021-09-12","livrée","D72711e5f455a0D"
"12530","2020-12-28","annulée","D72711e5f455a0D"
"12531","2021-01-18","payée","D72711e5f455a0D"
"12532","2021-06-17","en cours","D72711e5f455a0D"
"12533","2020-11-02","livrée","91e5aE337BBd28f"
"12534","2020-07-09","annulée","91e5aE337BBd28f"
"12535","2021-10-02","livrée","262Fdcf1bd2A10b"
"12536","2022-02-28","en cours","262Fdcf1bd2A10b"
"12537","2021-01-04","livrée","262Fdcf1bd2A10b"
"12538","2021-07-15","annulée","8aD5aeacF84D416"
"12539","2020-08-19","annulée","BDEB2EFD1f8F06f"
"12540","2020-05-25","livrée","BDEB2EFD1f8F06f"
"12541","2020-05-24","livrée","BDEB2EFD1f8F06f"
"12542","2022-04-01","en cours","BDEB2EFD1f8F06f"
"12543","2022-01-04","en cours","B5BADC66693FF4D"
"12544","2022-05-25","livrée","B5BADC66693FF4D"
"12545","2020-07-16","payée","B5BADC66693FF4D"
"12546","2020-04-09","livrée","b18fCC3fdf426f7"
"12547","2021-12-02","en cours","b18fCC3fdf426f7"
"12548","2022-01-23","en cours","b18fCC3fdf426f7"
"12549","2020-05-11","payée","b18fCC3fdf426f7"
"12550","2020-11-16","livrée","9E7C1a11DC0D018"
"12551","2021-03-25","payée","9E7C1a11DC0D018"
"12552","2021-11-26","annulée","9E7C1a11DC0D018"
"12553","2021-09-04","livrée","1E7987bD59a12F7"
"12554","2021-12-13","payée","1E7987bD59a12F7"
"12555","2022-03-28","en cours","1E7987bD59a12F7"
"12556","2021-05-27","en cours","1E7987bD59a12F7"
"12557","2021-05-08","livrée","1E7987bD59a12F7"
"12558","2021-05-02","annulée","29FAe1aE3F8E63e"
"12559","2020-11-03","annulée","29FAe1aE3F8E63e"
"12560","2021-12-14","livrée","29FAe1aE3F8E63e"
"12561","2021-10-22","payée","29FAe1aE3F8E63e"
"12562","2021-01-04","en cours","29FAe1aE3F8E63e"
"12563","2021-12-04","livrée","7b50b7336476389"
"12564","2020-05-06","payée","7b50b7336476389"
"12565","2021-10-14","payée","7b50b7336476389"
"12566","2020-02-14","annulée","7b50b7336476389"
"12567","2020-07-22","annulée","7b50b7336476389"
"12568","2021-12-24","payée","Dbb69fbDffFcFc2"
"12569","2021-12-29","en cours","Dbb69fbDffFcFc2"
"12570","2021-05-30","payée","Dbb69fbDffFcFc2"
"12571","2022-04-22","livrée","Dbb69fbDffFcFc2"
"12572","2021-03-29","annulée","DCCE1351fB86D7B"
"12573","2020-03-20","en cours","DCCE1351fB86D7B"
"12574","2021-07-25","livrée","DCCE1351fB86D7B"
"12575","2022-06-19","livrée","DCCE1351fB86D7B"
"12576","2021-07-27","livrée","DCCE1351fB86D7B"
"12577","2020-12-02","livrée","0122B38d96d5804"
"12578","2022-01-28","en cours","0122B38d96d5804"
"12579","2020-09-23","annulée","0122B38d96d5804"
"12580","2022-08-22","en cours","0122B38d96d5804"
"12581","2020-06-19","livrée","0122B38d96d5804"
"12582","2021-09-16","livrée","BF6a913B38c07ff"
"12583","2021-06-19","en cours","BF6a913B38c07ff"
"12584","2021-06-26","livrée","BF6a913B38c07ff"
"12585","2022-01-28","livrée","BF6a913B38c07ff"
"12586","2022-08-02","payée","2D7464bBDCB62Cd"
"12587","2021-09-07","payée","2D7464bBDCB62Cd"
"12588","2022-05-13","en cours","2D7464bBDCB62Cd"
"12589","2022-02-22","payée","2D7464bBDCB62Cd"
"12590","2021-06-20","payée","2D7464bBDCB62Cd"
"12591","2022-03-08","livrée","4FeE7c9c4A4aA3F"
"12592","2021-10-17","payée","4FeE7c9c4A4aA3F"
"12593","2020-07-05","en cours","4FeE7c9c4A4aA3F"
"12594","2021-12-02","payée","4FeE7c9c4A4aA3F"
"12595","2021-02-25","en cours","4FeE7c9c4A4aA3F"
"12596","2020-07-21","en cours","cF4fe5243a82b9e"
"12597","2021-06-12","livrée","CADB8BdfeDe7DCf"
"12598","2021-03-11","payée","CADB8BdfeDe7DCf"
"12599","2022-07-24","annulée","CADB8BdfeDe7DCf"
"12600","2021-08-21","en cours","B1FADE2Fdc81CBB"
"12601","2022-05-10","annulée","1919C0De4ABA3B8"
"12602","2022-01-01","payée","Eddd5Beb0e315fD"
"12603","2022-05-07","payée","Eddd5Beb0e315fD"
"12604","2022-01-16","livrée","Eddd5Beb0e315fD"
"12605","2022-06-22","payée","4E6f095f7C720D4"
"12606","2021-11-30","en cours","4E6f095f7C720D4"
"12607","2022-08-31","livrée","4E6f095f7C720D4"
"12608","2022-05-09","livrée","4E6f095f7C720D4"
"12609","2020-01-18","livrée","6FBCe9C3164511d"
"12610","2020-02-03","livrée","0fbC20F12DcadE5"
"12611","2021-11-22","payée","b2ddA3C8A6F8D21"
"12612","2021-09-09","en cours","b2ddA3C8A6F8D21"
"12613","2021-12-09","en cours","E9b65DD84DF0FF8"
"12614","2020-04-27","annulée","E9b65DD84DF0FF8"
"12615","2021-12-10","livrée","E9b65DD84DF0FF8"
"12616","2022-01-24","en cours","E9b65DD84DF0FF8"
"12617","2022-06-12","payée","2cbF7A8bA3e5D7f"
"12618","2022-05-16","en cours","2cbF7A8bA3e5D7f"
"12619","2020-07-22","annulée","aFEcFb974De76C0"
"12620","2021-07-20","annulée","aFEcFb974De76C0"
"12621","2021-01-27","annulée","aFEcFb974De76C0"
"12622","2020-04-02","annulée","aFEcFb974De76C0"
"12623","2021-02-17","livrée","aFEcFb974De76C0"
"12624","2021-06-15","en cours","1DD5e41b01FB6c8"
"12625","2021-11-25","en cours","1DD5e41b01FB6c8"
"12626","2022-02-11","annulée","1DD5e41b01FB6c8"
"12627","2022-05-13","livrée","1DD5e41b01FB6c8"
"12628","2020-03-29","livrée","1DD5e41b01FB6c8"
"12629","2022-04-04","livrée","12de7cf1a6FaA8E"
"12630","2021-08-15","livrée","12de7cf1a6FaA8E"
"12631","2021-08-30","annulée","12de7cf1a6FaA8E"
"12632","2020-07-30","en cours","12de7cf1a6FaA8E"
"12633","2022-01-24","annulée","7B9cDe2e97F12cf"
"12634","2020-10-30","payée","7B9cDe2e97F12cf"
"12635","2021-11-14","payée","c56BcE0faE5AcfD"
"12636","2021-01-24","livrée","c56BcE0faE5AcfD"
"12637","2021-10-12","payée","c56BcE0faE5AcfD"
"12638","2022-07-11","annulée","c56BcE0faE5AcfD"
"12639","2022-01-31","en cours","B1098Fb8B01Fa2d"
"12640","2021-11-07","livrée","B1098Fb8B01Fa2d"
"12641","2020-08-23","payée","B1098Fb8B01Fa2d"
"12642","2020-07-19","en cours","cAbF6D60b16c02C"
"12643","2022-01-08","en cours","bDB3a64B48f0f81"
"12644","2022-04-07","livrée","bDB3a64B48f0f81"
"12645","2021-11-18","livrée","bDB3a64B48f0f81"
"12646","2021-11-29","livrée","aaee01CA8Fbdb63"
"12647","2020-12-27","livrée","B7Af2Bd5A49324c"
"12648","2021-09-14","livrée","B7Af2Bd5A49324c"
"12649","2022-01-04","payée","B7Af2Bd5A49324c"
"12650","2021-11-23","payée","B7Af2Bd5A49324c"
"12651","2022-08-08","en cours","E1Ac17DDdbDB4F4"
"12652","2020-10-14","annulée","E1Ac17DDdbDB4F4"
"12653","2020-03-14","livrée","E1Ac17DDdbDB4F4"
"12654","2022-05-30","livrée","816Aff3efb3A838"
"12655","2022-06-13","payée","816Aff3efb3A838"
"12656","2021-12-26","livrée","816Aff3efb3A838"
"12657","2022-06-12","en cours","816Aff3efb3A838"
"12658","2022-02-05","livrée","Ce5aFbcDBCEaF6c"
"12659","2020-11-06","en cours","F58Cf9FDF5F159c"
"12660","2021-08-22","payée","F58Cf9FDF5F159c"
"12661","2020-02-18","payée","F58Cf9FDF5F159c"
"12662","2022-02-26","payée","F58Cf9FDF5F159c"
"12663","2020-04-11","livrée","D9dc9E61AaD551B"
"12664","2020-01-07","livrée","D9dc9E61AaD551B"
"12665","2021-09-18","payée","D9dc9E61AaD551B"
"12666","2021-04-28","livrée","D9dc9E61AaD551B"
"12667","2020-03-16","annulée","6740a6aC7149027"
"12668","2021-02-28","payée","6740a6aC7149027"
"12669","2022-03-12","livrée","6740a6aC7149027"
"12670","2020-11-05","en cours","e49F37D0cFcaEbc"
"12671","2021-04-24","en cours","e49F37D0cFcaEbc"
"12672","2021-07-02","livrée","e49F37D0cFcaEbc"
"12673","2021-02-15","annulée","e49F37D0cFcaEbc"
"12674","2021-06-17","payée","e49F37D0cFcaEbc"
"12675","2020-01-13","livrée","ed05Af6F4f46A2F"
"12676","2020-02-27","annulée","ed05Af6F4f46A2F"
"12677","2020-12-17","annulée","c64CeeAfEBF8FD3"
"12678","2022-03-07","payée","c64CeeAfEBF8FD3"
"12679","2022-06-23","livrée","c64CeeAfEBF8FD3"
"12680","2020-09-14","annulée","77ea89A0120DD12"
"12681","2020-05-15","en cours","77ea89A0120DD12"
"12682","2020-03-23","payée","77ea89A0120DD12"
"12683","2020-05-07","livrée","77ea89A0120DD12"
"12684","2021-12-21","annulée","9070FbD3E08B02C"
"12685","2020-08-10","payée","9070FbD3E08B02C"
"12686","2022-01-18","payée","9070FbD3E08B02C"
"12687","2021-01-11","livrée","f8A9c8bFF5a4EEA"
"12688","2021-02-06","payée","eFd6dAebC26F7C4"
"12689","2020-09-15","livrée","eFd6dAebC26F7C4"
"12690","2020-03-30","payée","aDCFae928cEf34f"
"12691","2020-09-01","annulée","aDCFae928cEf34f"
"12692","2021-11-11","en cours","aDCFae928cEf34f"
"12693","2020-07-20","payée","aDCFae928cEf34f"
"12694","2022-04-08","payée","Fd27d4eFbe4ac27"
"12695","2021-07-24","annulée","Fd27d4eFbe4ac27"
"12696","2021-09-05","payée","Fd27d4eFbe4ac27"
"12697","2021-06-17","annulée","e5C12BEACac2C22"
"12698","2020-09-09","payée","e5C12BEACac2C22"
"12699","2022-01-11","livrée","e5C12BEACac2C22"
"12700","2021-04-01","annulée","AA3BBaAD4E0Df82"
"12701","2021-02-09","en cours","AA3BBaAD4E0Df82"
"12702","2021-03-09","annulée","f76B1CAe1e5b5eB"
"12703","2021-02-03","annulée","f76B1CAe1e5b5eB"
"12704","2022-06-02","annulée","970fa3DeED42f00"
"12705","2021-01-05","annulée","970fa3DeED42f00"
"12706","2020-06-24","annulée","BdC5c55612eE0cE"
"12707","2020-01-10","payée","BdC5c55612eE0cE"
"12708","2022-02-11","livrée","BdC5c55612eE0cE"
"12709","2021-08-28","annulée","7AcDc5E2bA2F51e"
"12710","2020-11-09","livrée","7AcDc5E2bA2F51e"
"12711","2020-11-07","en cours","7AcDc5E2bA2F51e"
"12712","2021-01-30","livrée","7AcDc5E2bA2F51e"
"12713","2021-04-18","annulée","7AcDc5E2bA2F51e"
"12714","2020-07-19","livrée","8B251D4BF0Ba475"
"12715","2021-12-12","livrée","bEdeab2E1f5f8Cf"
"12716","2021-12-05","payée","A044cAbCB19b1CF"
"12717","2021-01-18","annulée","A044cAbCB19b1CF"
"12718","2022-02-18","annulée","A044cAbCB19b1CF"
"12719","2020-01-28","en cours","A044cAbCB19b1CF"
"12720","2021-05-03","livrée","4EbD4c80E1DCcfb"
"12721","2021-10-23","annulée","4EbD4c80E1DCcfb"
"12722","2021-09-10","annulée","4EbD4c80E1DCcfb"
"12723","2020-01-12","livrée","bFbFDb40cFa4eb1"
"12724","2020-06-16","en cours","bFbFDb40cFa4eb1"
"12725","2021-10-31","livrée","bFbFDb40cFa4eb1"
"12726","2022-04-05","livrée","bFbFDb40cFa4eb1"
"12727","2021-10-17","livrée","bFbFDb40cFa4eb1"
"12728","2020-11-17","en cours","D5EAea7f1F6d9F7"
"12729","2020-03-16","en cours","D5EAea7f1F6d9F7"
"12730","2021-05-29","en cours","D5EAea7f1F6d9F7"
"12731","2021-03-22","livrée","D5EAea7f1F6d9F7"
"12732","2022-08-22","annulée","bbEF1EBCBA51aA1"
"12733","2020-07-05","annulée","dafDccEf8aDfeEc"
"12734","2021-03-24","payée","dafDccEf8aDfeEc"
"12735","2022-03-11","en cours","dafDccEf8aDfeEc"
"12736","2020-12-12","livrée","47E4A82DCCC0054"
"12737","2021-11-16","livrée","f0DcE255f0EB2F2"
"12738","2022-01-16","livrée","b31a382da0EB7Ac"
"12739","2020-12-28","annulée","31Fd0d8E2BA65aB"
"12740","2022-06-14","payée","31Fd0d8E2BA65aB"
"12741","2022-01-27","livrée","31Fd0d8E2BA65aB"
"12742","2020-08-31","livrée","31Fd0d8E2BA65aB"
"12743","2020-12-07","payée","D6bAE47D25FE674"
"12744","2021-10-06","livrée","D6bAE47D25FE674"
"12745","2020-08-24","payée","D6bAE47D25FE674"
"12746","2020-03-14","annulée","D6bAE47D25FE674"
"12747","2021-04-05","livrée","c79BAcEd3ee54AE"
"12748","2021-03-20","livrée","c79BAcEd3ee54AE"
"12749","2020-03-24","payée","D0e5CED921d1C07"
"12750","2022-01-08","en cours","f81CD4ae1148Dfd"
"12751","2021-03-10","livrée","f81CD4ae1148Dfd"
"12752","2020-05-24","annulée","f81CD4ae1148Dfd"
"12753","2022-04-15","en cours","f81CD4ae1148Dfd"
"12754","2020-09-19","livrée","f81CD4ae1148Dfd"
"12755","2022-03-15","annulée","acdca8872adFBd2"
"12756","2022-05-30","annulée","acdca8872adFBd2"
"12757","2021-05-15","livrée","acdca8872adFBd2"
"12758","2020-09-23","payée","acdca8872adFBd2"
"12759","2020-01-05","annulée","2aaF813f9f0C5A2"
"12760","2022-08-28","annulée","F2CAc9337AE01cd"
"12761","2022-08-23","en cours","F2CAc9337AE01cd"
"12762","2022-05-05","en cours","F2CAc9337AE01cd"
"12763","2022-08-13","annulée","F2CAc9337AE01cd"
"12764","2021-05-13","livrée","F2CAc9337AE01cd"
"12765","2020-06-06","payée","AdEE9Cac4BcefBc"
"12766","2022-01-23","livrée","AdEE9Cac4BcefBc"
"12767","2021-06-20","annulée","AdEE9Cac4BcefBc"
"12768","2022-05-26","en cours","AdEE9Cac4BcefBc"
"12769","2021-07-23","payée","6344AEcE5fddcF5"
"12770","2022-03-24","en cours","6344AEcE5fddcF5"
"12771","2020-09-20","payée","6344AEcE5fddcF5"
"12772","2020-08-29","livrée","6344AEcE5fddcF5"
"12773","2021-03-22","livrée","d26A978D3AFbc95"
"12774","2020-01-24","en cours","d26A978D3AFbc95"
"12775","2020-04-21","livrée","d26A978D3AFbc95"
"12776","2022-08-30","payée","d26A978D3AFbc95"
"12777","2020-08-01","annulée","d26A978D3AFbc95"
"12778","2022-02-01","payée","72C39F4FfBb3C9C"
"12779","2021-09-27","livrée","72C39F4FfBb3C9C"
"12780","2021-04-14","annulée","72C39F4FfBb3C9C"
"12781","2022-08-29","annulée","72C39F4FfBb3C9C"
"12782","2020-11-12","payée","72C39F4FfBb3C9C"
"12783","2021-08-08","annulée","50DeEb34BEeFEE0"
"12784","2020-10-05","payée","50DeEb34BEeFEE0"
"12785","2022-03-31","en cours","bc7Fc1b9BFE4da7"
"12786","2022-01-04","annulée","bc7Fc1b9BFE4da7"
"12787","2020-01-04","en cours","bc7Fc1b9BFE4da7"
"12788","2021-10-28","livrée","E8eEA6Efe2adB7F"
"12789","2020-09-20","livrée","E8eEA6Efe2adB7F"
"12790","2022-01-09","annulée","E8eEA6Efe2adB7F"
"12791","2021-01-14","annulée","E8eEA6Efe2adB7F"
"12792","2020-10-18","en cours","E8eEA6Efe2adB7F"
"12793","2020-02-24","en cours","9c406FFCEafE223"
"12794","2021-01-07","livrée","9c406FFCEafE223"
"12795","2021-11-08","livrée","9c406FFCEafE223"
"12796","2020-04-20","annulée","4aF99aBcFe78D9A"
"12797","2020-05-02","en cours","aEda2adc14CFbFD"
"12798","2020-07-17","livrée","aEda2adc14CFbFD"
"12799","2022-05-03","payée","aEda2adc14CFbFD"
"12800","2020-10-09","payée","9DdcFdDB0B860D6"
"12801","2022-08-27","en cours","9DdcFdDB0B860D6"
"12802","2022-03-11","annulée","9DdcFdDB0B860D6"
"12803","2021-04-22","en cours","9DdcFdDB0B860D6"
"12804","2020-04-08","livrée","9DdcFdDB0B860D6"
"12805","2021-04-13","annulée","4eCAa19E5fEf0bE"
"12806","2020-03-17","annulée","4eCAa19E5fEf0bE"
"12807","2021-06-13","annulée","4eCAa19E5fEf0bE"
"12808","2021-02-25","en cours","C28DaBF00EcCD95"
"12809","2021-06-26","payée","C28DaBF00EcCD95"
"12810","2020-11-17","livrée","C28DaBF00EcCD95"
"12811","2020-05-10","en cours","C28DaBF00EcCD95"
"12812","2021-10-11","annulée","55d9AB542d95bAF"
"12813","2021-07-24","livrée","55d9AB542d95bAF"
"12814","2021-12-01","en cours","F24D4D6adA8cBA0"
"12815","2022-05-04","annulée","F24D4D6adA8cBA0"
"12816","2021-11-23","en cours","F24D4D6adA8cBA0"
"12817","2022-03-22","annulée","Fc4dBdbdD82ac29"
"12818","2021-07-17","livrée","Fc4dBdbdD82ac29"
"12819","2022-04-14","payée","87232f9Fbb862dc"
"12820","2020-05-23","en cours","87232f9Fbb862dc"
"12821","2020-07-07","annulée","87232f9Fbb862dc"
"12822","2020-07-23","en cours","DA42d53f9811Db2"
"12823","2020-03-16","en cours","DA42d53f9811Db2"
"12824","2022-01-15","en cours","DA42d53f9811Db2"
"12825","2021-07-09","annulée","AD1F3D1fc8d7358"
"12826","2020-07-02","annulée","AD1F3D1fc8d7358"
