"idcommande","noLigne","quantite","idProduit"
"31023","1","2","2"
"31024","1","4","904099930"
"31025","2","1","57"
"31026","3","4","2147483647"
"31027","2","4","9"
"31028","3","1","81"
"31029","2","2","0"
"31030","3","2","0"
"31031","2","3","0"
"31032","2","2","0"
"31033","2","4","0"
"31034","1","3","3"
"31035","1","4","57706"
"31036","3","3","0"
"31037","1","1","5101762"
"31038","2","4","0"
"31039","1","2","1"
"31040","2","4","57"
"31041","1","1","7"
"31042","3","1","0"
"31043","1","2","0"
"31044","3","3","38524"
"31045","2","1","2147483647"
"31046","3","3","0"
"31047","1","1","0"
"31048","2","3","0"
"31049","1","4","4"
"31050","2","3","65615"
"31051","3","4","149450"
"31052","1","3","262"
"31053","3","2","5"
"31054","2","2","2147483647"
"31055","3","2","93"
"31056","2","2","0"
"31057","1","2","18"
"31058","1","4","0"
"31059","3","4","0"
"31060","2","3","73"
"31061","1","2","7"
"31062","2","1","85750377"
"31063","3","2","0"
"31064","3","4","0"
"31065","1","3","0"
"31066","2","3","0"
"31067","2","3","0"
"31068","1","2","0"
"31069","3","3","0"
"31070","2","4","0"
"31071","1","4","3"
"31072","1","4","0"
"31073","3","1","93"
"31074","3","2","456"
"31075","1","1","25"
"31076","2","2","0"
"31077","3","1","3"
"31078","2","4","7921"
"31079","1","3","0"
"31080","3","1","0"
"31081","2","4","4"
"31082","1","1","1"
"31083","2","3","0"
"31084","3","2","1218"
"31085","1","4","6"
"31086","2","4","22807"
"31087","1","4","10"
"31088","2","4","4"
"31089","3","4","81823"
"31090","2","1","75414"
"31091","1","4","0"
"31092","3","4","2"
"31093","2","2","0"
"31094","1","1","0"
"31095","3","3","0"
"31096","2","3","9"
"31097","3","4","0"
"31098","1","2","9683"
"31099","3","3","43821911"
"31100","1","4","0"
"31101","2","1","0"
"31102","2","3","0"
"31103","2","1","0"
"31104","3","3","676"
"31105","1","2","0"
"31106","3","4","4"
"31107","2","1","0"
"31108","2","1","1"
"31109","3","3","0"
"31110","1","4","9422"
"31111","2","3","1"
"31112","1","2","0"
"31113","2","2","0"
"31114","1","2","0"
"31115","3","1","2"
"31116","2","3","4"
"31117","2","4","5"
"31118","1","4","9068663"
"31119","3","2","0"
"31120","2","3","44"
"31121","1","1","0"
"31122","2","3","7"
"31123","1","1","0"
"31124","1","2","7"
"31125","3","1","0"
"31126","3","2","0"
"31127","2","3","1644"
"31128","3","3","6"
"31129","1","3","205413"
"31130","2","1","0"
"31131","3","1","4"
"31132","1","2","95"
"31133","3","2","7"
"31134","2","2","0"
"31135","3","2","85"
"31136","2","4","30"
"31137","3","4","4699"
"31138","2","4","0"
"31139","1","1","35"
"31140","3","2","9"
"31141","1","2","97535"
"31142","3","2","0"
"31143","3","2","0"
"31144","2","2","45"
"31145","3","1","24"
"31146","1","1","0"
"31147","3","2","57"
"31148","1","1","99"
"31149","2","1","971"
"31150","2","4","0"
"31151","3","4","8"
"31152","1","1","2147483647"
"31153","2","2","0"
"31154","1","4","81287"
"31155","2","1","2147483647"
"31156","1","2","0"
"31157","3","1","0"
"31158","2","1","0"
"31159","3","3","0"
"31160","1","1","62"
"31161","3","2","9"
"31162","1","1","44"
"31163","1","4","913865"
"31164","3","4","0"
"31165","2","4","0"
"31166","2","3","3"
"31167","3","1","7"
"31168","3","4","2"
"31169","3","1","0"
"31170","3","4","68"
"31171","2","2","54"
"31172","1","1","1"
"31173","1","3","52"
"31174","2","3","0"
"31175","2","3","0"
"31176","3","1","0"
"31177","1","4","5"
"31178","3","2","762"
"31179","1","4","0"
"31180","2","2","2147483647"
"31181","3","1","0"
"31182","2","1","9069"
"31183","2","4","0"
"31184","3","3","4"
"31185","2","3","0"
"31186","1","1","11"
"31187","2","4","2147483647"
"31188","3","1","0"
"31189","3","3","0"
"31190","1","1","2147483647"
"31191","2","4","0"
"31192","2","3","2"
"31193","3","3","0"
"31194","3","3","795"
"31195","1","4","0"
"31196","2","1","50"
"31197","3","2","0"
"31198","2","2","46"
"31199","2","1","5"
"31200","1","4","0"
"31201","1","1","0"
"31202","2","4","42"
"31203","1","2","6"
"31204","3","3","0"
"31205","2","4","2147483647"
"31206","1","3","80000000"
"31207","2","4","77"
"31208","2","2","0"
"31209","1","2","0"
"31210","3","2","8"
"31211","1","2","8"
"31212","2","1","8"
"31213","3","3","0"
"31214","2","2","325"
"31215","3","1","1"
"31216","1","2","7"
"31217","2","4","0"
"31218","2","2","2"
"31219","3","3","0"
"31220","1","1","2147483647"
"31221","3","2","0"
"31222","2","1","0"
"31223","1","4","0"
"31224","2","4","0"
"31225","3","2","6"
"31226","3","3","95"
"31227","1","3","2147483647"
"31228","2","4","0"
"31229","3","2","82"
"31230","2","2","0"
"31231","1","4","0"
"31232","2","2","36985"
"31233","1","2","2147483647"
"31234","3","2","0"
"31235","2","2","0"
"31236","1","3","0"
"31237","2","3","851527"
"31238","2","4","0"
"31239","1","1","45"
"31240","2","2","3"
"31241","1","2","40"
"31242","2","3","2147483647"
"31243","1","3","0"
"31244","3","3","66"
"31245","2","1","0"
"31246","3","3","3410"
"31247","1","1","3"
"31248","2","1","947242"
"31249","1","3","2"
"31250","2","4","50"
"31251","3","2","2"
"31252","1","4","0"
"31253","1","4","2147483647"
"31254","2","1","68"
"31255","1","1","0"
"31256","2","3","0"
"31257","1","4","0"
"31258","3","2","0"
"31259","3","3","2"
"31260","1","2","40000"
"31261","2","2","0"
"31262","1","3","262"
"31263","2","4","0"
"31264","1","4","96"
"31265","3","3","0"
"31266","2","1","0"
"31267","3","2","5314"
"31268","1","4","2147483647"
"31269","2","1","184"
"31270","1","1","0"
"31271","2","1","0"
"31272","2","3","0"
"31273","3","1","0"
"31274","3","4","6513"
"31275","2","2","0"
"31276","3","2","2"
"31277","1","1","7371"
"31278","2","1","56844"
"31279","3","3","1"
"31280","1","3","2"
"31281","2","4","0"
"31282","2","2","0"
"31283","3","1","6513"
"31284","1","1","97"
"31285","2","1","16"
"31286","3","3","0"
"31287","3","1","0"
"31288","3","4","0"
"31289","3","4","3816"
"31290","1","1","0"
"31291","3","4","0"
"31292","1","2","0"
"31293","2","4","50"
"31294","3","2","2147483647"
"31295","2","1","66564292"
"31296","1","2","5483"
"31297","2","4","0"
"31298","3","4","50"
"31299","1","1","0"
"31300","1","3","775"
"31301","3","3","44"
"31302","3","4","0"
"31303","2","1","0"
"31304","1","4","2147483647"
"31305","2","1","0"
"31306","2","3","0"
"31307","2","1","0"
"31308","1","1","0"
"31309","1","1","0"
"31310","2","3","0"
"31311","3","2","0"
"31312","3","1","0"
"31313","2","4","52"
"31314","1","4","0"
"31315","3","3","0"
"31316","2","4","6"
"31317","1","4","0"
"31318","1","3","0"
"31319","1","3","899645"
"31320","1","1","59"
"31321","1","1","9"
"31322","2","3","9"
"31323","1","4","7000"
"31324","3","4","21"
"31325","2","3","0"
"31326","3","4","1594077594"
"31327","2","1","26"
"31328","3","2","2347"
"31329","1","3","0"
"31330","1","2","0"
"31331","2","2","589798851"
"31332","3","4","2147483647"
"31333","2","2","0"
"31334","1","3","0"
"31335","3","2","0"
"31336","1","2","14211"
"31337","2","4","0"
"31338","3","3","3245"
"31339","1","2","66"
"31340","2","4","6"
"31341","3","3","0"
"31342","2","4","3816"
"31343","1","1","16"
"31344","3","3","148"
"31345","3","2","1"
"31346","2","3","0"
"31347","1","2","15"
"31348","3","2","0"
"31349","3","2","7"
"31350","1","3","56"
"31351","3","2","884"
"31352","1","4","2"
"31353","2","3","0"
"31354","1","4","0"
"31355","2","3","377"
"31356","3","4","884"
"31357","1","2","628"
"31358","3","1","9"
"31359","1","4","7"
"31360","2","3","52"
"31361","3","4","6479"
"31362","3","1","7"
"31363","1","4","99305"
"31364","3","1","32"
"31365","2","2","0"
"31366","1","4","0"
"31367","2","3","0"
"31368","1","3","9"
"31369","3","4","0"
"31370","1","4","0"
"31371","3","1","0"
"31372","2","4","80000000"
"31373","3","3","5"
"31374","3","3","0"
"31375","2","3","2823"
"31376","1","2","2147483647"
"31377","1","3","456"
"31378","3","4","0"
"31379","2","1","2147483647"
"31380","1","4","8"
"31381","2","2","9482"
"31382","3","4","6"
"31383","1","1","0"
"31384","2","2","0"
"31385","1","1","12"
"31386","3","1","0"
"31387","3","4","0"
"31388","1","4","39887"
"31389","2","1","0"
"31390","3","3","0"
"31391","2","3","0"
"31392","1","3","5483"
"31393","3","3","670000"
"31394","2","3","0"
"31395","3","2","4"
"31396","2","4","0"
"31397","2","2","788"
"31398","1","1","0"
"31399","3","4","3"
"31400","2","2","6978"
"31401","3","1","0"
"31402","2","2","0"
"31403","3","3","0"
"31404","2","1","0"
"31405","1","4","705"
"31406","2","1","36985"
"31407","2","4","0"
"31408","3","2","6"
"31409","2","4","6"
"31410","2","3","4"
"31411","3","3","8"
"31412","1","2","9"
"31413","3","4","0"
"31414","1","4","5"
"31415","3","1","5"
"31416","1","4","0"
"31417","2","1","48718000"
"31418","3","3","0"
"31419","1","4","0"
"31420","3","2","0"
"31421","1","1","7"
"31422","3","3","0"
"31423","2","1","7932"
"31424","1","4","29"
"31425","2","2","18"
"31426","3","4","205413"
"31427","1","1","262"
"31428","3","1","0"
"31429","1","1","5689"
"31430","3","2","990"
"31431","1","2","762"
"31432","2","1","740"
"31433","3","2","7915"
"31434","3","1","66"
"31435","2","2","8"
"31436","1","1","0"
"31437","2","4","0"
"31438","1","3","52"
"31439","3","3","0"
"31440","1","4","7"
"31441","1","4","2147483647"
"31442","3","1","2147483647"
"31443","2","2","29"
"31444","3","2","0"
"31445","1","2","149450"
"31446","2","1","0"
"31447","2","2","2147483647"
"31448","3","4","6"
"31449","2","2","7"
"31450","1","4","5"
"31451","3","1","30"
"31452","2","2","482"
"31453","1","4","66674125"
"31454","1","3","99305"
"31455","2","4","87"
"31456","3","4","0"
"31457","2","4","102"
"31458","1","2","0"
"31459","3","4","44892190"
"31460","3","2","90"
"31461","1","3","0"
"31462","2","2","740"
"31463","2","3","0"
"31464","1","2","4656"
"31465","2","3","5578"
"31466","1","3","0"
"31467","3","4","0"
"31468","3","1","76"
"31469","1","2","4"
"31470","2","1","1"
"31471","3","4","0"
"31472","1","1","0"
"31473","2","3","0"
"31474","3","3","0"
"31475","3","2","456"
"31476","2","2","169"
"31477","2","1","0"
"31478","2","2","1255"
"31479","2","3","44"
"31480","3","3","7"
"31481","3","3","38"
"31482","2","3","440"
"31483","1","2","48718000"
"31484","3","1","0"
"31485","2","2","19"
"31486","1","2","99"
"31487","3","1","69"
"31488","2","4","6"
"31489","3","2","14"
"31490","1","2","70119011"
"31491","2","1","0"
"31492","3","4","51"
"31493","1","2","0"
"31494","1","4","0"
"31495","2","2","9482"
"31496","3","4","0"
"31497","2","1","443"
"31498","1","3","76"
"31499","1","2","83733"
"31500","2","3","2147483647"
"31501","1","3","0"
"31502","3","1","0"
"31503","3","2","0"
"31504","1","2","0"
"31505","2","1","0"
"31506","2","1","2147483647"
"31507","1","1","77"
"31508","3","2","0"
"31509","2","1","315"
"31510","1","1","45"
"31511","2","4","0"
"31512","3","1","0"
"31513","3","3","2147483647"
"31514","2","3","0"
"31515","1","3","0"
"31516","3","2","0"
"31517","2","3","0"
"31518","1","3","545781"
"31519","1","2","0"
"31520","3","2","78"
"31521","2","1","0"
"31522","3","1","0"
"31523","3","2","68"
"31524","1","4","0"
"31525","2","1","2"
"31526","1","1","0"
"31527","3","3","99"
"31528","3","4","0"
"31529","3","2","14"
"31530","1","2","1"
"31531","1","2","1644"
"31532","3","3","0"
"31533","2","1","25"
"31534","1","2","38063"
"31535","2","1","2"
"31536","3","4","0"
"31537","1","3","16187"
"31538","3","1","0"
"31539","2","1","0"
"31540","1","2","0"
"31541","3","4","66564292"
"31542","1","3","0"
"31543","2","4","5"
"31544","1","4","7"
"31545","3","2","0"
"31546","2","1","0"
"31547","1","3","29"
"31548","1","1","6166"
"31549","1","1","97535"
"31550","3","1","0"
"31551","2","3","0"
"31552","3","3","585404"
"31553","2","3","3"
"31554","1","2","0"
"31555","3","3","0"
"31556","2","4","0"
"31557","2","1","648"
"31558","1","1","0"
"31559","3","4","0"
"31560","2","4","0"
"31561","1","4","0"
"31562","3","3","0"
"31563","1","4","2"
"31564","1","4","0"
"31565","3","1","54"
"31566","2","3","8"
"31567","3","3","3026"
"31568","1","2","0"
"31569","2","2","0"
"31570","3","2","775"
"31571","2","3","0"
"31572","3","3","519"
"31573","1","2","0"
"31574","2","4","17"
"31575","2","4","0"
"31576","3","4","84"
"31577","2","1","0"
"31578","1","1","9"
"31579","1","3","0"
"31580","2","2","2147483647"
"31581","1","4","3"
"31582","1","1","0"
"31583","3","2","1"
"31584","2","3","1"
"31585","3","1","43"
"31586","1","4","0"
"31587","2","1","18726039"
"31588","2","3","100"
"31589","3","1","4"
"31590","1","3","9"
"31591","3","3","8"
"31592","1","3","0"
"31593","1","3","6"
"31594","1","3","184"
"31595","3","4","0"
"31596","2","2","3"
"31597","3","1","45"
"31598","1","3","3816"
"31599","1","2","6"
"31600","2","2","148"
"31601","3","4","84"
"31602","1","4","6"
"31603","1","4","0"
"31604","2","1","0"
"31605","3","3","2147483647"
"31606","1","1","2147483647"
"31607","2","2","14933"
"31608","3","2","2147483647"
"31609","3","2","2147483647"
"31610","2","3","2147483647"
"31611","1","2","775"
"31612","1","3","2147483647"
"31613","3","1","8"
"31614","3","4","366"
"31615","1","1","54"
"31616","2","4","0"
"31617","1","2","0"
"31618","2","3","8906"
"31619","3","1","0"
"31620","2","4","6198"
"31621","3","2","0"
"31622","2","3","2"
"31623","1","2","58"
"31624","2","1","2147483647"
"31625","1","4","0"
"31626","3","3","0"
"31627","2","4","0"
"31628","1","3","0"
"31629","3","1","0"
"31630","1","1","0"
"31631","2","3","0"
"31632","3","1","730399254"
"31633","1","4","7"
"31634","1","3","45"
"31635","3","2","0"
"31636","3","4","4"
"31637","1","2","6"
"31638","2","3","430000"
"31639","1","3","0"
"31640","1","1","0"
"31641","3","4","0"
"31642","3","4","0"
"31643","2","4","0"
"31644","1","3","0"
"31645","2","2","45208"
"31646","1","4","0"
"31647","3","4","0"
"31648","1","1","0"
"31649","2","4","0"
"31650","3","2","7"
"31651","1","3","0"
"31652","2","3","4"
"31653","3","4","3"
"31654","1","1","1"
"31655","3","1","9"
"31656","2","2","0"
"31657","1","4","9068663"
"31658","2","2","0"
"31659","2","2","0"
"31660","3","1","0"
"31661","3","1","7"
"31662","2","2","5"
"31663","3","3","9082"
"31664","1","1","1"
"31665","2","4","60"
"31666","2","1","0"
"31667","3","2","7"
"31668","1","2","7"
"31669","2","3","4"
"31670","2","4","6"
"31671","1","3","0"
"31672","2","4","44"
"31673","3","2","81"
"31674","3","1","55004"
"31675","2","2","6978"
"31676","3","4","5"
"31677","1","4","3196"
"31678","2","3","7"
"31679","2","1","9422"
"31680","3","2","0"
"31681","1","4","57"
"31682","3","3","0"
"31683","1","4","0"
"31684","2","2","1255"
"31685","3","3","54"
"31686","1","2","0"
"31687","1","1","0"
"31688","2","3","0"
"31689","2","2","9663362"
"31690","3","3","6513"
"31691","1","2","4"
"31692","2","2","85750377"
"31693","3","4","0"
"31694","1","4","0"
"31695","1","1","63"
"31696","3","4","0"
"31697","1","3","77"
"31698","3","4","0"
"31699","3","4","0"
"31700","1","4","0"
"31701","2","1","0"
"31702","2","4","9"
"31703","3","3","64"
"31704","3","2","9634"
"31705","2","2","507"
"31706","1","4","2"
"31707","1","2","9"
"31708","2","3","83733"
"31709","3","2","0"
"31710","1","2","8"
"31711","3","4","30"
"31712","2","3","0"
"31713","2","4","185"
"31714","2","4","0"
"31715","3","4","802"
"31716","1","2","5912"
"31717","3","3","77"
"31718","2","4","0"
"31719","3","1","0"
"31720","2","4","0"
"31721","3","2","0"
"31722","2","2","0"
"31723","3","1","0"
"31724","1","2","25"
"31725","3","2","67356"
"31726","1","2","0"
"31727","2","1","0"
"31728","3","1","8934"
"31729","2","1","9"
"31730","3","4","0"
"31731","1","3","45"
"31732","2","3","7"
"31733","1","1","9"
"31734","2","3","0"
"31735","3","1","0"
"31736","1","3","4"
"31737","3","2","4"
"31738","2","2","5678"
"31739","1","4","0"
"31740","2","3","0"
"31741","3","4","8"
"31742","1","2","276"
"31743","3","1","25"
"31744","1","2","3"
"31745","2","1","833"
"31746","2","4","3"
"31747","3","4","8"
"31748","1","4","0"
"31749","2","1","128"
"31750","1","3","54"
"31751","2","1","325"
"31752","3","3","961"
"31753","2","4","0"
"31754","3","3","0"
"31755","1","3","0"
"31756","2","2","0"
"31757","2","2","594"
"31758","3","4","169"
"31759","1","1","0"
"31760","2","4","4"
"31761","3","2","592919"
"31762","1","1","7"
"31763","1","4","0"
"31764","3","3","68"
"31765","2","3","0"
"31766","1","1","53"
"31767","3","3","48302275"
"31768","2","4","999829"
"31769","1","3","670"
"31770","3","3","0"
"31771","2","3","83299"
"31772","1","2","7"
"31773","2","2","554"
"31774","1","3","889"
"31775","3","4","0"
"31776","2","2","0"
"31777","2","2","2147483647"
"31778","3","3","0"
"31779","3","1","0"
"31780","2","4","2823"
"31781","3","1","3"
"31782","2","2","0"
"31783","2","3","5"
"31784","3","2","2147483647"
"31785","1","1","7"
"31786","1","2","41434099"
"31787","2","2","9"
"31788","3","3","0"
"31789","2","1","0"
"31790","2","4","0"
"31791","3","4","76"
"31792","1","1","450000000"
"31793","2","2","9"
"31794","1","1","443"
"31795","3","4","0"
"31796","3","4","44"
"31797","1","3","6"
"31798","2","4","81"
"31799","3","2","9"
"31800","2","4","8146"
"31801","1","4","0"
"31802","3","2","0"
"31803","2","4","0"
"31804","1","3","420"
"31805","1","1","0"
"31806","2","2","0"
"31807","1","3","0"
"31808","3","1","0"
"31809","2","3","2"
"31810","2","3","6126"
"31811","1","1","7"
"31812","3","1","18726039"
"31813","1","2","0"
"31814","2","2","9"
"31815","3","1","7"
"31816","2","4","510"
"31817","3","3","74"
"31818","1","4","7"
"31819","3","4","0"
"31820","2","1","0"
"31821","1","3","443"
"31822","3","2","0"
"31823","2","3","0"
"31824","3","2","0"
"31825","1","1","6"
"31826","2","2","988"
"31827","3","3","0"
"31828","3","1","5"
"31829","2","4","2147483647"
"31830","1","1","510"
"31831","3","2","5"
"31832","2","4","0"
"31833","1","1","0"
"31834","3","3","21"
"31835","1","2","8"
"31836","1","1","4"
"31837","3","2","6308"
"31838","2","2","86"
"31839","2","3","0"
"31840","1","3","0"
"31841","3","2","87"
"31842","2","1","961"
"31843","1","1","0"
"31844","3","4","0"
"31845","2","3","43"
"31846","1","3","10"
"31847","2","4","0"
"31848","3","1","0"
"31849","3","4","2147483647"
"31850","2","2","8"
"31851","2","4","0"
"31852","3","3","0"
"31853","1","4","66"
"31854","3","2","6"
"31855","1","3","169"
"31856","2","2","440"
"31857","2","3","0"
"31858","1","3","7"
"31859","3","4","8"
"31860","3","3","3"
"31861","2","1","0"
"31862","1","3","6"
"31863","1","1","12"
"31864","3","3","57706"
"31865","3","4","1"
"31866","1","3","0"
"31867","2","3","4"
"31868","1","2","7"
"31869","1","4","6"
"31870","3","3","341"
"31871","2","2","58"
"31872","2","4","9"
"31873","3","4","0"
"31874","3","3","0"
"31875","2","4","69"
"31876","1","2","26180"
"31877","3","1","0"
"31878","2","4","545781"
"31879","1","3","64"
"31880","1","3","2147483647"
"31881","1","3","54"
"31882","1","3","3940"
"31883","2","4","495672110"
"31884","3","3","0"
"31885","1","2","85"
"31886","3","4","2147483647"
"31887","1","3","2147483647"
"31888","3","1","0"
"31889","2","1","7244"
"31890","1","1","850"
"31891","3","3","4"
"31892","1","4","45"
"31893","1","1","1"
"31894","3","4","0"
"31895","2","2","0"
"31896","1","4","0"
"31897","3","4","2"
"31898","1","2","0"
"31899","2","3","8"
"31900","1","1","26598762"
"31901","3","3","3940"
"31902","3","2","0"
"31903","2","1","27"
"31904","3","3","4"
"31905","2","4","0"
"31906","3","4","4902"
"31907","1","2","149450"
"31908","3","2","4"
"31909","2","3","2147483647"
"31910","1","3","770"
"31911","3","1","0"
"31912","2","3","8"
"31913","3","1","71"
"31914","2","4","7"
"31915","2","2","0"
"31916","1","3","0"
"31917","2","2","2"
"31918","3","4","42"
"31919","1","1","0"
"31920","3","4","913865"
"31921","2","4","0"
"31922","1","1","5578"
"31923","1","3","0"
"31924","2","4","0"
"31925","3","2","7"
"31926","3","2","9"
"31927","2","4","0"
"31928","1","1","66"
"31929","1","4","0"
"31930","2","3","0"
"31931","3","3","5377"
"31932","1","3","0"
"31933","2","2","76"
"31934","1","2","2741126"
"31935","3","2","9634"
"31936","2","1","4"
"31937","1","2","1833"
"31938","2","3","0"
"31939","1","3","66"
"31940","3","3","26180"
"31941","2","3","0"
"31942","1","3","0"
"31943","2","4","2347"
"31944","3","3","958"
"31945","3","2","6"
"31946","2","2","82"
"31947","3","1","0"
"31948","2","4","0"
"31949","3","1","44"
"31950","1","3","8"
"31951","3","4","0"
"31952","2","2","890044694"
"31953","1","1","0"
"31954","2","1","2147483647"
"31955","2","2","6005"
"31956","3","3","730399254"
"31957","1","4","0"
"31958","2","1","0"
"31959","2","2","0"
"31960","3","3","0"
"31961","1","1","54"
"31962","2","4","85390919"
"31963","1","1","2147483647"
"31964","1","4","2147483647"
"31965","1","2","4"
"31966","2","3","276"
"31967","1","1","0"
"31968","2","3","0"
"31969","1","1","2347"
"31970","3","3","8"
"31971","3","4","961"
"31972","2","2","603"
"31973","3","4","564"
"31974","2","2","0"
"31975","3","4","0"
"31976","1","4","57"
"31977","2","3","0"
"31978","3","2","7"
"31979","1","2","0"
"31980","3","2","0"
"31981","3","4","26180"
"31982","2","1","80856"
"31983","1","4","0"
"31984","2","3","0"
"31985","3","4","989602"
"31986","1","3","9"
"31987","2","3","97535"
"31988","1","2","2147483647"
"31989","1","4","0"
"31990","2","4","0"
"31991","1","2","0"
"31992","2","3","2"
"31993","3","4","0"
"31994","2","1","7"
"31995","3","1","0"
"31996","1","2","3"
"31997","3","1","53"
"31998","2","2","0"
"31999","1","4","0"
"32000","3","3","0"
"32001","2","3","0"
"32002","1","4","0"
"32003","3","1","3"
"32004","2","3","0"
"32005","1","3","0"
"32006","3","4","0"
"32007","3","2","0"
"32008","2","4","2"
"32009","1","1","2147483647"
"32010","1","2","2"
"32011","2","3","0"
"32012","2","1","0"
"32013","3","4","19"
"32014","1","3","0"
"32015","3","3","0"
"32016","2","4","0"
"32017","1","4","50"
"32018","2","4","0"
"32019","3","1","87"
"32020","1","1","2147483647"
"32021","1","4","2"
"32022","2","1","1594077594"
"32023","3","2","395813"
"32024","3","2","0"
"32025","2","4","71"
"32026","3","1","8"
"32027","1","3","0"
"32028","2","2","7371"
"32029","1","3","892"
"32030","2","3","0"
"32031","1","3","364"
"32032","3","4","12"
"32033","2","2","0"
"32034","3","3","0"
"32035","1","2","38"
"32036","2","2","0"
"32037","3","2","2147483647"
"32038","3","3","25"
"32039","1","3","0"
"32040","2","1","740"
"32041","3","3","0"
"32042","1","3","9482"
"32043","2","4","0"
"32044","3","3","2147483647"
"32045","1","3","0"
"32046","2","1","0"
"32047","3","4","7"
"32048","2","2","40"
"32049","1","3","4"
"32050","3","3","0"
"32051","1","4","1"
"32052","2","3","3"
"32053","1","1","0"
"32054","2","1","0"
"32055","1","4","0"
"32056","3","3","3"
"32057","3","2","11"
"32058","1","2","31"
"32059","2","4","0"
"32060","3","2","3"
"32061","2","4","29"
"32062","1","3","0"
"32063","1","1","512"
"32064","2","3","0"
"32065","2","2","0"
"32066","3","2","0"
"32067","3","1","0"
"32068","1","3","24"
"32069","2","3","0"
"32070","1","4","0"
"32071","3","4","0"
"32072","3","2","0"
"32073","2","4","2147483647"
"32074","2","3","833"
"32075","1","4","0"
"32076","1","4","3816"
"32077","1","1","0"
"32078","2","1","0"
"32079","3","4","0"
"32080","1","4","0"
"32081","2","4","1"
"32082","2","2","88"
"32083","1","4","3"
"32084","2","4","234"
"32085","3","4","0"
"32086","3","2","276"
"32087","2","3","0"
"32088","2","4","0"
"32089","3","4","74"
"32090","1","1","0"
"32091","2","4","0"
"32092","1","1","0"
"32093","3","1","5"
"32094","2","4","4"
"32095","3","4","97"
"32096","3","3","12"
"32097","1","1","6"
"32098","1","2","641061"
"32099","2","2","0"
"32100","3","2","8"
"32101","1","1","29"
"32102","2","2","0"
"32103","1","2","0"
"32104","3","3","0"
"32105","1","3","7"
"32106","2","3","1670390"
"32107","3","2","31"
"32108","1","3","0"
"32109","3","3","0"
"32110","2","2","0"
"32111","2","4","7932"
"32112","1","1","2147483647"
"32113","1","3","0"
"32114","3","4","65"
"32115","2","1","93"
"32116","3","3","0"
"32117","1","2","0"
"32118","1","1","629"
"32119","2","3","971"
"32120","3","3","0"
"32121","1","4","8"
"32122","2","3","0"
"32123","1","4","0"
"32124","3","2","0"
"32125","2","4","0"
"32126","1","1","0"
"32127","3","3","0"
"32128","1","1","0"
"32129","3","2","790"
"32130","1","4","0"
"32131","2","1","7"
"32132","3","3","42"
"32133","2","4","8"
"32134","1","3","2147483647"
"32135","3","2","9"
"32136","1","3","0"
"32137","3","4","2823"
"32138","3","3","0"
"32139","2","3","6"
"32140","1","2","198897"
"32141","1","1","7000"
"32142","2","2","2"
"32143","3","3","0"
"32144","1","2","5"
"32145","3","4","0"
"32146","2","3","5330"
"32147","2","4","0"
"32148","1","3","2147483647"
"32149","3","1","2147483647"
"32150","2","2","2593975"
"32151","3","2","77"
"32152","1","4","0"
"32153","2","4","18"
"32154","3","1","9"
"32155","1","2","0"
"32156","2","3","80"
"32157","2","2","1"
"32158","3","3","0"
"32159","2","2","16533"
"32160","2","3","0"
"32161","3","1","0"
"32162","2","2","833"
"32163","3","2","0"
"32164","1","2","20"
"32165","3","2","0"
"32166","3","3","0"
"32167","3","4","0"
"32168","2","2","0"
"32169","2","4","0"
"32170","3","3","29"
"32171","1","2","495672110"
"32172","2","3","8"
"32173","1","3","5"
"32174","2","2","0"
"32175","3","2","0"
"32176","1","3","85699332"
"32177","2","1","47"
"32178","3","2","58"
"32179","2","1","0"
"32180","1","1","8"
"32181","3","3","0"
"32182","3","2","0"
"32183","2","3","2147483647"
"32184","1","4","58"
"32185","2","1","3491950"
"32186","1","4","9"
"32187","3","3","169"
"32188","2","1","0"
"32189","1","2","5"
"32190","1","2","4"
"32191","3","3","554"
"32192","2","3","81"
"32193","3","1","64"
"32194","2","3","30"
"32195","1","3","7"
"32196","3","4","212"
"32197","1","3","43"
"32198","1","4","38"
"32199","3","1","2"
"32200","2","1","18"
"32201","1","3","25"
"32202","3","3","10"
"32203","3","1","0"
"32204","1","1","0"
"32205","2","1","0"
"32206","2","3","73"
"32207","2","1","0"
"32208","1","4","9634"
"32209","3","1","0"
"32210","3","2","0"
"32211","1","4","4"
"32212","2","2","42"
"32213","1","2","0"
"32214","2","2","2147483647"
"32215","3","4","480000"
"32216","2","3","0"
"32217","1","4","0"
"32218","3","1","26"
"32219","1","4","0"
"32220","3","1","7718"
"32221","3","4","31"
"32222","2","3","0"
"32223","3","3","0"
"32224","2","3","0"
"32225","3","4","0"
"32226","1","4","366"
"32227","3","4","77"
"32228","1","3","0"
"32229","2","2","0"
"32230","1","1","0"
"32231","2","1","12"
"32232","1","4","730399254"
"32233","1","2","0"
"32234","3","2","0"
"32235","2","1","0"
"32236","3","4","26"
"32237","1","4","0"
"32238","2","3","0"
"32239","2","4","52"
"32240","3","2","0"
"32241","1","2","0"
"32242","1","4","0"
"32243","3","3","4699"
"32244","3","3","0"
"32245","2","1","325"
"32246","3","3","0"
"32247","3","1","2147483647"
"32248","2","3","0"
"32249","1","3","0"
"32250","2","3","14"
"32251","3","3","0"
"32252","1","2","2147483647"
"32253","2","2","0"
"32254","3","1","0"
"32255","1","3","775"
"32256","3","4","0"
"32257","1","3","66"
"32258","3","1","0"
